id	x	y	cluster	weight<Links>	weight<Total link strength>
Protein and Polysaccharide Emulsions in Food	-0.0385	-0.506	5	2477	319.3845
Mass Spectrometry in Proteomics	0.3222	-0.3908	6	2477	608.5069
Complex Manifolds and Differential Equations	-1.1195	0.2797	4	2477	157.0687
Psoriasis Pathogenesis and Treatment Strategies	0.9419	-0.1056	1	2477	291.2009
Psychoactive Drugs and Their Effects	0.4966	-0.0251	8	2477	592.6188
Psychosocial Factors in Cardiovascular Health	0.8811	0.2395	1	2477	481.0771
Functional Neurological Disorders and Seizures	0.8413	0.2696	8	2477	365.258
Training and Competencies in Psychotherapy	0.3436	0.5827	3	2477	159.8003
Impact of Obesity on Puberty Timing	0.7071	0.1578	1	2477	489.672
Public Sector Governance and Reform	-0.1192	0.7806	3	2477	132.8412
Public Health Workforce Development and Challenges	0.5527	0.3469	1	2477	344.5591
Challenges and Changes in NHS England	0.9304	0.2313	1	2477	457.3382
Mechanisms and Treatments of Pulmonary Hypertension	0.9996	-0.017	1	2477	458.8724
Pulmonary Surfactant and Lung Health	0.6533	-0.1871	6	2477	707.2681
Ultrasound in Pleural and Lung Conditions	1.044	0.0926	1	2477	438.2176
Diversity and Ecology of Land Snails	0.1045	-0.1702	5	2477	322.4001
High-Energy Pulsed Plasma and Ion Beams	-1.0531	-0.2781	2	2477	359.1204
Cavitation Dynamics in Turbomachinery	-0.9049	-0.1269	2	2477	254.2652
Purine Metabolism and Related Disorders	0.5042	-0.4501	6	2477	844.5088
Toxicological Effects of Pyrethroid Insecticides	0.2603	-0.285	7	2477	717.7513
Pyrochlore Structures for Nuclear Waste	-0.8151	-0.475	2	2477	541.5402
Toxicity and Risks of Pyrrolizidine Alkaloids	0.3927	-0.3722	9	2477	596.6396
Cheminformatics and Molecular Modeling	-0.45	-0.2095	4	2477	680.2391
Genetic Diversity and Trait Mapping in Plants	0.1968	-0.3275	5	2477	433.9955
Qualitative Research and Grounded Theory	0.1714	0.5394	3	2477	536.1417
Reasoning with Spatial and Temporal Relations	-0.8547	0.3533	4	2477	384.7526
Quantum Effects in Biological Systems	-0.0442	0.045	8	2477	996.9673
Quantum Chaos and Random Matrix Theory	-0.989	0.0241	4	2477	335.6273
Quantum Chemistry and Molecular Interactions	-0.5848	-0.649	2	2477	388.6524
Semiconductor Quantum Dots and Applications	-0.6322	-0.5041	2	2477	696.7308
Quantum Entanglement and Information Processing	-0.8062	-0.1767	2	2477	381.7364
Geometric Phases in Quantum Systems	-0.7671	-0.1181	2	2477	460.0653
Quantum Groups and Hopf Algebras	-1.119	0.2163	4	2477	186.4631
Quantum Hall Effect and Electron Transport	-0.9611	-0.3248	2	2477	382.1864
Quantum Systems and Optomechanical Interactions	-0.7333	-0.2355	2	2477	524.3549
Quantum Systems and PT-Symmetry	-0.8968	-0.2141	2	2477	322.8902
Quantum Spin Models and Phase Transitions	-0.9301	-0.2997	2	2477	395.2863
Spin Dynamics in Semiconductor Quantum Dots	-0.8339	-0.3004	2	2477	517.1447
Thermodynamics in Nonequilibrium Systems	-0.8041	-0.2247	2	2477	386.6876
Quantum Walks and Their Applications	-0.804	-0.0246	2	2477	434.559
Quantum Well Optoelectronic Devices	-1.0728	-0.2561	2	2477	458.1034
Properties and Applications of Quartz and Tourmaline	-0.6682	-0.2543	2	2477	560.6165
Quasi-Monte Carlo and Function Approximation	-0.9543	0.242	4	2477	336.8397
Structure and Properties of Quasicrystals	-0.865	-0.3334	2	2477	556.5921
Advanced Queueing Systems and Models	-0.8047	0.3251	4	2477	308.3565
Synthesis and Biological Activity of Quinazolines	0.0109	-0.6899	7	2477	449.0819
Biofilm Formation and Quorum Sensing	0.3438	-0.3073	9	2477	584.5784
Ras Pathway in Cancer Therapy	0.5411	-0.4181	6	2477	839.1946
High-Frequency CMOS and BiCMOS Circuits	-1.1602	0.1516	4	2477	373.605
Design and Linearization of RF Power Amplifiers	-1.1605	0.1583	4	2477	374.7465
Advancements in RFID Technology and Applications	-0.989	0.1939	4	2477	460.872
Ribosome-Inactivating Proteins in Cancer Therapy	0.5628	-0.4263	6	2477	872.1645
A-to-I RNA Editing Mechanisms	0.4666	-0.3528	6	2477	821.6663
RNA Structure and Translation Mechanisms	0.3752	-0.4435	6	2477	758.5198
RNA Interference and Small RNAs	0.3099	-0.3127	6	2477	847.6859
Rabbit Diets and Growth Performance	0.4917	-0.2059	9	2477	210.0505
Rabies Virus Epidemiology and Control	0.5865	-0.047	9	2477	545.499
Racial Identity and Intergroup Relations	0.0416	0.7222	3	2477	220.2352
Genotoxic Effects of Radiation Exposure	0.4497	-0.1503	6	2477	702.8794
Radiation Exposure in Medical Procedures	0.6996	0.0453	1	2477	382.6933
Advancements in Radiation Thermometry Techniques	-1.0062	-0.2552	2	2477	412.7283
Modeling and Analysis of Radiative Heat Transfer	-0.9395	-0.1319	2	2477	383.6507
Radical Reactions in Organic Synthesis	-0.318	-0.8185	7	2477	313.6999
Radical SAM and B12 Enzymes	0.1567	-0.5711	7	2477	783.9645
Advancements in Radio Astronomy Technologies	-0.6469	-0.0064	2	2477	316.6784
Atmospheric and Terrain Radio Wave Propagation	-1.0242	0.1211	4	2477	477.9928
Environmental Impact of Nuclear Accidents	-0.1908	-0.152	5	2477	448.7668
Radionuclide Therapy in Cancer Treatment	0.5703	-0.2744	1	2477	515.9373
Advancements in Radiology Communication and Reporting	0.6203	0.1057	1	2477	260.9378
Standardization and Measurement of Radionuclide Activity	-0.3859	-0.2179	2	2477	325.2153
Plant-Derived Radioprotective Agents	0.4877	-0.428	6	2477	888.4639
Advancements in Radiotherapy Techniques and Quality Assurance	0.8213	-0.1224	1	2477	305.0464
Radon and Natural Radioactivity Assessment	-0.1901	-0.111	5	2477	411.2659
Light Scattering and Random Lasers	-0.7585	-0.2203	2	2477	465.7083
Rangeland Ecosystem and Vegetation Dynamics	-0.1015	-0.0574	5	2477	359.8878
Geochemistry of Rare Earth Elements in Sediments	-0.3074	-0.1579	5	2477	293.8817
Genetic and Rare Skeletal Disorders	0.9591	-0.0385	1	2477	594.9462
Dynamics of Reaction-Diffusion Systems	-0.7185	-0.3302	2	2477	519.325
Reaction-Diffusion and Instability Patterns	-0.6874	-0.1906	2	2477	593.3512
Advanced Distillation Process Design and Control	-0.7338	-0.325	2	2477	191.7539
Language Skills and Reading Acquisition	0.0212	0.7204	3	2477	209.2218
Real-Time Simulation of Power Systems	-1.081	0.1207	4	2477	424.4741
Real-Time Scheduling and Networking	-1.0388	0.2682	4	2477	389.0653
Personalized and Collaborative Recommender Systems	-0.8319	0.3531	4	2477	343.6121
Valorization and Treatment of Red Mud	-0.6328	-0.3637	2	2477	461.048
Innovative Treatments for Refractory Angina	0.821	-0.1135	1	2477	715.2334
Techniques and Safety in Regional Anesthesia	1.0519	0.1057	1	2477	161.2886
Advanced Estimators in Linear Regression	-0.4532	0.3621	4	2477	212.9609
Role of Regulatory T Cells in Immunity	0.6681	-0.2386	6	2477	458.0858
Advanced Reinforcement Learning Techniques	-0.7742	0.2567	4	2477	379.0879
Attachment, Satisfaction, and Conflict in Relationships	0.2063	0.5934	3	2477	205.5751
Apelin and Relaxin in Cardiovascular Health	0.6813	-0.271	6	2477	837.6227
Reliability and Maintenance Optimization	-0.8792	0.2266	4	2477	342.9672
Religion, Spirituality, and Societal Impacts	0.1714	0.7231	3	2477	298.1468
Religious Education and Cultural Pluralism	-0.0802	0.8833	3	2477	178.5621
Ethics, Theology, and Modern Society	-0.0819	0.9518	3	2477	120.4726
Philosophical and Historical Religious Studies	-0.0748	0.9448	3	2477	104.0065
Remote and Virtual Engineering Laboratories	-0.8195	0.296	4	2477	439.7594
Renaissance Art and Cultural Interactions	-0.124	0.9826	3	2477	80.3863
Humanism and Political Thought in Renaissance	-0.1094	0.9985	3	2477	179.5366
Renaissance and Early Modern English Literature	-0.1045	1.026	3	2477	160.9257
Renaissance and Medieval Music Studies	-0.1192	0.9642	3	2477	38.5343
Advancements in Renal Cell Carcinoma Treatment	1.0586	-0.1317	1	2477	411.1743
Dopamine's Role in Renal Function	0.7752	-0.1192	1	2477	718.4586
Granulomatous and Emphysematous Renal Infections	0.9755	-0.0576	1	2477	463.2131
Interventions for Renal Artery Stenosis and Complications	1.1064	0.0449	1	2477	446.1643
Global Renewable Energy Policies and Challenges	-0.3927	0.2857	3	2477	340.3148
Renin-Angiotensin System in Hypertension	0.7935	-0.2003	6	2477	625.0317
DNA Damage and Repair Mechanisms	0.5322	-0.3688	6	2477	793.1402
Mechanisms of Cardioprotection in Ischemia	0.9351	-0.1387	1	2477	555.1619
Advanced Representation Theory and Algebra	-1.1443	0.2851	4	2477	146.0609
Immunological Aspects of Reproduction and Pregnancy	0.7178	-0.1745	6	2477	507.0673
Ecology and Behavior of Reptiles	0.1456	-0.1472	5	2477	287.2604
Characterization and Dynamics of Hydrocarbon Reservoirs	-0.5648	-0.187	5	2477	267.369
Resistive Switching in Memory Devices	-0.8687	-0.1235	4	2477	696.4824
Neural Control of Breathing and Chemoreflexes	0.6921	0.0618	8	2477	467.7583
Respirator Efficacy and Fit in Healthcare	0.3931	0.0835	1	2477	713.5169
Respiratory Viruses in Children and Adults	0.7443	-0.0061	1	2477	593.871
Restless Legs Syndrome and Comorbidities	0.8924	0.165	8	2477	356.2188
Resveratrol's Role in Sirtuin Pathways	0.5045	-0.3621	6	2477	949.4819
Microstructure and Properties of Steels	-0.9945	-0.4507	2	2477	251.1184
Automated Retinal Disease Detection and Segmentation	-0.2322	0.1385	4	2477	566.4027
Retinopathy of Prematurity and Related Disorders	0.8445	0.0292	1	2477	220.9493
Financial Planning and Retirement Systems	-0.1401	0.681	3	2477	210.6806
Rhetoric's Role in Identity and Politics	-0.0762	0.8833	3	2477	119.7321
Rheumatoid Arthritis Treatment and Management	0.8799	-0.017	1	2477	212.8684
Advancements in Rhinoplasty and Nasal Surgery	1.2131	0.0645	1	2477	271.6371
Nitrogen Fixation in Rhizobium-Legume Interactions	0.2319	-0.3677	5	2477	515.7685
Ribonucleases in Cancer and Immunity	0.5176	-0.472	6	2477	778.9494
Advanced Concepts in Ring and Module Theory	-1.1504	0.2915	4	2477	145.1934
Risk Preferences and Decision-Making	-0.3356	0.6035	3	2477	203.1982
Advanced Robotic Grasping and Manipulation	-0.9125	0.1828	4	2477	255.9567
Robust Control of Nonlinear and Time-Delay Systems	-1.0912	0.1827	4	2477	316.3761
Advanced Statistical Estimation Techniques	-0.4576	0.2946	4	2477	144.3692
Rock Failure and Fracture Mechanics	-0.6935	-0.1361	2	2477	195.8965
Behavioral Studies in Rodents	0.3631	-0.0215	8	2477	601.9574
Ecological and Behavioral Studies of Rodents	0.1577	-0.1406	5	2477	313.1166
Social Integration and Identity of Roma	0.0474	0.7419	3	2477	424.5652
Cultural and Historical Narratives of Rome	-0.1069	0.9838	3	2477	70.7239
Historical and Comparative Romance Linguistics	-0.1031	0.8869	3	2477	100.7926
Romanticism, Gender, and Eighteenth-Century Literary Themes	-0.0955	1.021	3	2477	130.7397
Rootstock Influence on Fruit Trees	-0.0467	-0.2704	5	2477	276.1119
Rotating Machinery Fault Detection Techniques	-0.9617	0.0826	4	2477	496.4168
Rough Sets and Fuzzy Logic Integration	-0.845	0.3483	4	2477	325.5864
Properties and Compatibilization of Rubber Blends	-0.7019	-0.5709	2	2477	185.9056
Ruin Probabilities in Risk Models	-0.5946	0.4164	4	2477	166.6244
Ruminant Diets and Digestive Efficiency	0.322	-0.2862	9	2477	181.422
Advanced Numerical Methods for Differential Equations	-0.9986	0.1648	4	2477	225.5544
Intertextuality and Themes in Russian Literature	-0.0944	0.9491	3	2477	162.212
Evolution of Russian National Identity	-0.1125	0.9894	3	2477	189.1572
Sociological Perspectives in Russian Context	-0.108	0.7539	3	2477	321.9944
S100 Proteins in Cancer and Inflammation	0.7542	-0.3	6	2477	907.3406
Plasmonic Nanostructures for Sensing	-0.6743	-0.4503	2	2477	711.6091
STAT3 in Cancer and Immunity	0.6487	-0.369	6	2477	846.5297
Vestibular Function and Oculomotor Control	0.6217	0.1321	8	2477	456.3619
Yeast Cellular Processes and Stress Responses	0.4096	-0.4419	6	2477	684.4286
Diagnosis and Treatment of Salivary Tumors	1.0975	-0.0692	1	2477	420.6353
Salmonella and Campylobacter Pathogenesis and Resistance	0.5414	-0.1941	9	2477	519.4783
Impact of Sodium on Blood Pressure	0.8326	0.1065	1	2477	551.2717
Advanced Techniques in Sampling Estimation	-0.1357	0.2519	4	2477	278.3322
Systemic and Multiorgan Sarcoidosis	0.9758	0.0505	1	2477	563.4533
Diagnosis and Treatment of Sarcomas	1.0896	-0.1463	1	2477	508.2188
Integrated Satellite-Terrestrial Communication Networks	-1.0774	0.2103	4	2477	357.489
Epidemiology and Management of Scabies	0.7769	-0.0048	1	2477	413.4492
Electromagnetic Scattering from Ocean Surfaces	-0.9124	0.012	4	2477	448.4137
Epidemiology and Control of Schistosomiasis	0.6303	-0.0486	9	2477	465.5028
Physical and Metabolic Health in Schizophrenia	0.7119	0.2729	8	2477	356.8184
Advancements in Schizophrenia Understanding and Treatment	0.6235	0.3739	8	2477	219.782
School-Based Child and Adolescent Health Services	0.7222	0.3279	1	2477	431.6268
Restorative Justice and School Discipline	0.0426	0.7212	3	2477	198.8432
Schottky Diodes and Semiconductor Interfaces	-1.0559	-0.3121	2	2477	483.7476
Spectral Analysis of Differential Operators	-1.035	0.1836	4	2477	242.0156
Public Perception and Science Communication	-0.0217	0.3921	3	2477	574.8639
Innovations in Science Teaching and Learning	-0.1276	0.5815	3	2477	238.9233
Historical Perspectives on Science and Culture	-0.1714	0.3248	3	2477	669.0347
Intersections of Science and Theology	-0.0549	0.6314	3	2477	247.2749
Toxicology and Effects of Scorpion and Spider Venoms	0.5676	-0.0907	5	2477	727.203
Sediment Transport and River Channel Dynamics	-0.5358	-0.0712	5	2477	270.4146
Supersonic and Hypersonic Combustion Dynamics	-0.9067	-0.1194	2	2477	123.4496
Cancer Screening and Disparities	0.9203	0.0579	1	2477	532.141
Intersections of Ancient Texts and Theology	-0.0867	0.9852	3	2477	63.8537
Heavy Metal Distribution in Sediments	-0.2882	-0.1113	5	2477	334.8673
Sedimentary Processes and Basin Evolution	-0.4562	-0.0794	5	2477	147.3933
Seismic Performance of Reinforced Concrete Structures	-0.853	-0.1463	2	2477	142.9686
Seismic Wave Propagation and Inversion Techniques	-0.6785	-0.0535	5	2477	128.0087
Seismic Behavior of Masonry Structures	-0.7872	-0.1078	2	2477	193.0424
Electromagnetic Emissions and Seismic Activity	-0.6549	-0.2592	2	2477	637.1549
Catalytic Reduction of NOx and VOCs	-0.6504	-0.5524	2	2477	395.7838
Selenium's Role in Health and Environment	0.3355	-0.3339	6	2477	935.7758
Integrated Circuit Fault Detection and Diagnosis	-1.1156	0.1861	4	2477	375.282
Engineering and Management of Self-Adaptive Systems	-0.9563	0.3147	4	2477	355.1708
Molecular Electronics and Surface Interactions	-0.6278	-0.4857	2	2477	695.6132
Dynamics of Self-Organized Critical Systems	-0.7057	0.0855	2	2477	468.1822
Student Learning and Instructional Methods	-0.1194	0.7044	3	2477	217.5274
Ontology and Semantic Data Integration	-0.7963	0.3522	4	2477	340.424
Advancements in Semiconductor Laser Technologies	-1.1336	-0.0926	2	2477	424.8242
Seminal Vesicle and Vas Deferens Pathologies	1.085	0.0309	1	2477	285.9497
Criminal Justice System and Incarceration	0.1175	0.7152	3	2477	160.3962
Immunological Responses in Sepsis and Trauma	0.8198	-0.1632	1	2477	781.4587
Serotonin Receptors in Mood Disorders	0.5729	-0.0595	8	2477	538.887
Advanced Business Process Modeling and Integration	-0.8361	0.3882	4	2477	314.9122
Bioactive Sesquiterpenes and Diterpenes	0.2738	-0.5724	7	2477	698.1604
Indigenous Struggles and Settler Colonialism	-0.0758	0.9152	3	2477	278.9392
Plastic Deformation in Metals and Alloys	-0.9428	-0.4267	2	2477	364.3951
Genetic and Chromosomal Sex Development Disorders	0.6255	-0.1093	6	2477	639.8855
Sex Trafficking and Exploitation Dynamics	0.1455	0.6799	3	2477	337.999
Sexual Health and Dysfunction Studies	0.883	0.1274	1	2477	340.5069
Sexual Selection and Mating Behaviors	0.1402	-0.1354	5	2477	400.5925
Dynamics and Perceptions of Sexual Violence	0.2237	0.6412	3	2477	277.2606
Properties and Transformations of Shape Memory Alloys	-0.9146	-0.3781	2	2477	400.5233
Patient Satisfaction and Communication in Healthcare	0.773	0.2872	1	2477	570.8062
Servitization and the Sharing Economy	-0.3272	0.5663	3	2477	285.3503
Short Bowel Syndrome and Nutrition	1.0343	-0.0566	1	2477	474.5891
Laser and Shot Peening Effects on Metals	-1.0053	-0.3593	2	2477	395.5355
Diagnosis and Treatment of Shoulder Disorders	1.1111	0.1314	1	2477	240.4408
Silicon Carbide Power Electronics	-1.1348	-0.0367	4	2477	499.3116
Genetics and Treatment of Sickle Cell Disease	0.8211	-0.0385	1	2477	530.2477
Sigma Receptors in Cancer and Neurology	0.5473	-0.2794	6	2477	851.6878
VLSI Circuit Design and Optimization	-1.1216	0.1577	4	2477	412.9923
Silicide Formation on Silicon Substrates	-1.0635	-0.3561	2	2477	427.1305
Defects in Silicon and Semiconductor Materials	-1.1049	-0.3095	2	2477	414.666
Silicon Detectors in High-Energy Physics	-1.0049	-0.0697	2	2477	240.538
Properties and Applications of Silicon Nanostructures	-1.014	-0.3795	2	2477	446.5379
Silicon Nanowires in Photovoltaics and Electronics	-0.8148	-0.384	2	2477	602.268
Silicon Photonic Integrated Circuits	-0.9705	-0.1256	2	2477	408.4064
Advancements in Silicon Solar Cell Efficiency	-1.0664	-0.3314	2	2477	427.6379
Atomic and Electronic Structures of Silicon Surfaces	-0.9347	-0.4142	2	2477	515.2549
Silk Proteins in Biomedical Engineering	-0.0502	-0.4388	7	2477	825.0378
Silymarin's Therapeutic and Protective Roles	0.5561	-0.3356	6	2477	895.9237
Efficient Indexing and Querying in Spatial Databases	-0.8904	0.319	4	2477	369.663
3D Vision and Localization Techniques	-0.9609	0.2441	4	2477	363.7096
Numerical Methods for Singular Perturbation Problems	-1.0218	0.2145	4	2477	198.5384
Management and Outcomes of Sinonasal Tumors	1.1211	-0.0445	1	2477	342.2754
Cognitive Systems and Automation in Aviation	-0.3999	0.3275	4	2477	409.7884
Sjogren's Syndrome Pathophysiology and Management	0.8142	-0.0581	1	2477	452.3042
Mechanisms and Treatments of Skin Aging	0.8526	-0.1668	1	2477	399.6152
Slavery, Race, and American Identity	-0.1085	1.0174	3	2477	150.8155
Sleep Disorders and Orexin Signaling	0.4612	0.0866	8	2477	539.6102
Dynamics of Liquid Sloshing in Tanks	-0.892	-0.1228	2	2477	350.1778
Therapies for Small Cell Lung Cancer	0.9912	-0.2262	1	2477	452.9217
Optimization in Smart Grids and Microgrids	-1.0751	0.1427	4	2477	406.1635
Cybersecurity in Smart Grid Systems	-1.0418	0.2032	4	2477	458.7109
IoT and AI in Home Automation	-0.9144	0.1991	4	2477	538.5456
Smoking Cessation and Health Impacts	0.6832	0.2605	1	2477	512.7467
Biochemistry and Effects of Snake Venom	0.6172	-0.3284	6	2477	810.6869
Ice Interaction and Structural Dynamics	-0.17	-0.0032	2	2477	458.7587
Social Anxiety and Cognitive Therapy	0.351	0.5228	3	2477	245.2752
Social Capital and Trust Dynamics	-0.0995	0.7672	3	2477	271.039
Social Democracy and Welfare State Evolution	0.2955	0.5812	3	2477	557.7998
Social Marketing and Human Behavior	0.0324	0.5541	3	2477	426.5642
Luhmann's Social Systems and Ontology	-0.114	0.8013	3	2477	317.8416
Innovations and Challenges in Social Work Education	0.0926	0.718	3	2477	103.2822
Oral Health and Socioeconomic Factors	0.7284	0.1864	1	2477	207.6943
Language Contact and Identity	-0.1303	0.8446	3	2477	136.0186
Evolution of Sociological Thought and Theory	-0.0675	0.8821	3	2477	171.7172
Teaching Sociology and Political Science	-0.0726	0.8306	3	2477	231.5477
Sociology of Time and Modernity	-0.0846	0.8683	3	2477	319.327
Sociological Perspectives on Work and Identity	-0.0399	0.815	3	2477	264.9708
Fault Tolerance in Radiation Environments	-1.0974	0.1311	4	2477	413.0943
Advancements in Software-Defined Networking	-1.0342	0.284	4	2477	350.3522
Software Development and Evolution Techniques	-0.9252	0.3583	4	2477	212.4451
Software Reliability Modeling and Prediction	-0.9312	0.2716	4	2477	370.4154
Automated and Efficient Software Testing Techniques	-0.9803	0.3239	4	2477	255.588
Soil Carbon and Nutrient Cycling	-0.1038	-0.1632	5	2477	256.383
Mechanization and Soil Interaction in Agriculture	-0.6331	-0.0092	4	2477	283.2879
Soil Erosion Processes and Mitigation	-0.3344	-0.0773	5	2477	234.9517
Interactions and Diversity of Soil Fauna	0.0049	-0.1727	5	2477	292.8719
Spatial Soil Property Mapping Techniques	-0.3968	8e-04	5	2477	253.5956
Strategies for Managing Soil-Borne Plant Pathogens	-0.101	-0.3832	5	2477	505.1845
Phosphorus Availability and Plant Uptake in Soils	-0.0573	-0.2917	5	2477	310.9244
Soil-Structure Interaction and Stability	-0.6917	-0.109	2	2477	121.0165
Solar-Powered Water Desalination Technologies	-0.6357	-0.3495	2	2477	496.8254
Solar Magnetic Fields and Dynamics	-0.7513	-0.1323	2	2477	94.8188
Advancements in Solar Thermal Energy Systems	-0.8266	-0.2416	2	2477	224.5531
Reliability and Performance of Solder Interconnects	-1.0951	-0.1048	4	2477	544.6587
Materials and Performance in SOFCs	-0.799	-0.5111	2	2477	437.2881
Microextraction for Pesticide and Pollutant Analysis	-0.1056	-0.466	7	2477	280.3269
Advancements in NMR Spectroscopy Techniques	-0.2011	-0.566	7	2477	682.057
Photodimerization and Photoreactivity in Crystals	-0.3986	-0.7124	7	2477	459.3972
Nonlinear Wave and Soliton Solutions	-0.9955	-0.0075	4	2477	364.5643
Cytochrome P450 and Epoxide Hydrolase in Cardiovascular Health	0.5767	-0.3274	6	2477	877.2915
Dynamics and Chemistry of Solvated Electrons	-0.6017	-0.5206	2	2477	528.019
Solvent Extraction of Metals and Elements	-0.5558	-0.5784	2	2477	462.149
Mechanisms and Reactivity in Organic Chemistry	-0.3493	-0.7721	7	2477	413.8626
B Cell Development and Antibody Diversification	0.4659	-0.2477	6	2477	515.7645
Political Dynamics in Southeast Asia	-0.0694	0.8518	3	2477	220.1761
International Space Policy and Cooperation	-0.2653	0.5241	3	2477	324.2467
Optimization of Spacecraft Orbits and Trajectories	-0.9137	0.0325	2	2477	176.9329
Literary Themes in Spanish Golden Age	-0.1064	1.0022	3	2477	84.5338
Spatial Cognition and Urban Morphology	-0.1328	0.4445	3	2477	370.3007
Relativity and Electromagnetism Interactions	-0.8496	-0.1058	2	2477	391.3959
Radio Frequency Device Identification	-0.9983	0.2337	4	2477	448.7986
Emotion Detection from Speech Signals	-0.7715	0.2714	4	2477	465.4151
Advancements in Speech Recognition Technologies	-0.994	0.222	4	2477	400.9134
Spermatogenesis and Testicular Cell Interactions	0.5475	-0.2598	6	2477	624.0198
Neural Network Dynamics and Plasticity	-0.0293	0.0535	8	2477	523.8205
Spin Crossover in Metal Complexes	-0.4983	-0.6719	7	2477	432.2905
Critical Dynamics in Spin Systems	-0.9612	-0.1495	2	2477	359.7881
Regeneration and Repair in Spinal Cord Injury	0.5673	-0.0028	8	2477	537.9774
Rehabilitation and Quality of Life in Spinal Cord Injury	0.6191	0.2987	1	2477	291.2324
Diagnosis and Treatment of Spinal Conditions	1.0173	0.1168	1	2477	328.6013
Congenital and Acquired Spinal Anomalies	1.081	0.1192	1	2477	446.5721
Management of Spinal Metastatic Disease	1.0675	0.0031	1	2477	500.3195
Genetics and Treatment of Spinal Muscular Atrophy	0.7084	-0.0557	8	2477	679.5384
Shape-Preserving Spline Interpolation Techniques	-0.9265	0.2438	4	2477	367.5321
Spontaneous Combustion in Coal Mines	-0.6259	-0.2854	2	2477	376.9754
Intracranial Hypotension and Hematoma Complications	1.063	0.1513	1	2477	370.9955
Psychological Aspects in Sports	0.0982	0.6745	3	2477	229.0309
Sport's Role in Culture and Politics	-0.0533	0.8847	3	2477	186.2931
Economic Analysis in Professional Sports	-0.3121	0.5827	3	2477	275.2903
Spray Deposition and Plant Surfaces	-0.1014	-0.3192	5	2477	405.5168
Sheet Metal Forming and Plasticity	-0.982	-0.2793	2	2477	315.2989
Metal Ion Complexation with Ligands	-0.2403	-0.6641	7	2477	509.2891
Stable Isotope Applications in Ecology	-0.084	-0.0938	5	2477	500.6525
Star Formation and Interstellar Medium	-0.7684	-0.1565	2	2477	80.4419
Properties of Univalent and Bi-Univalent Functions	-1.0987	0.2717	4	2477	184.7285
Statins in Cardiovascular Disease Prevention and Treatment	0.9437	0.0453	1	2477	613.8922
Creep Behavior of Heat-Resistant Steels	-0.9856	-0.3845	2	2477	299.5128
Design and Stability of Steel Structures	-0.8585	-0.1094	2	2477	129.1823
Slag Behavior in Steelmaking Processes	-0.9495	-0.452	2	2477	169.2257
Stellar Evolution and Dynamics	-0.795	-0.1358	2	2477	60.9214
Stereo Vision and 3D Reconstruction	-0.9345	0.2787	4	2477	332.1561
Microbial Steroid Hydroxylation and Degradation	0.2502	-0.5584	7	2477	698.4636
Steroidal Alkaloids in Medicinal Plants	0.1311	-0.5618	7	2477	781.0274
Stochastic Optimization and Simulation Techniques	-0.8884	0.2523	4	2477	418.1756
Stochastic Differential Equations and Limit Theorems	-0.8762	0.2802	4	2477	194.8861
Noise-Induced Dynamics and Transitions	-0.726	-0.1514	2	2477	448.2799
Urban Stormwater Management and Quality	-0.3731	-0.0561	5	2477	278.1906
Mechanisms and Outcomes of Strangulation and Asphyxia	0.8411	0.1667	1	2477	385.0401
Business Environment and Strategic Management	-0.3593	0.564	3	2477	370.4755
Environmental Impact Assessment and Sustainability	-0.0618	0.3249	3	2477	306.6879
Strawberry Breeding and Cultivation Techniques	-0.3213	-0.103	5	2477	210.8351
Streptococcal Diseases and Complications	0.9075	-0.026	1	2477	710.1258
Pneumococcal Disease and Vaccination	0.8431	0.0161	1	2477	611.7466
Biosynthesis and Engineering of Streptomyces Antibiotics	0.2562	-0.5236	7	2477	743.0996
Stress, Cortisol, and Neuroendocrine Responses	0.5444	0.0912	8	2477	573.388
Flexible and Stretchable Sensor Technologies	-0.6966	-0.2962	2	2477	765.4382
Acute Ischemic Stroke Treatment and Outcomes	0.9354	0.1646	1	2477	458.0472
Innovations in Stroke Rehabilitation Technologies	0.1888	0.1904	8	2477	422.9941
Quantum Electrodynamics in Intense Fields	-0.9025	-0.2164	2	2477	284.5649
Phosphorus Recovery from Wastewater	-0.4698	-0.2643	5	2477	449.937
Stuttering Causes and Treatments	0.2466	0.4151	3	2477	245.1581
Management and Outcomes of Intracranial Aneurysms	1.0462	0.1094	1	2477	415.6251
Determinants and Impacts of Subjective Well-Being	0.1561	0.5756	3	2477	353.8876
Addiction Treatment and Harm Reduction Strategies	0.6599	0.3419	1	2477	333.3439
Diversity and Evolution of Cave Fauna	0.0907	-0.1739	5	2477	285.1159
Advancements in Sugar Beet and Cane Processing	-0.0454	-0.2302	5	2477	266.3562
Enzymatic Conversion of Rare Sugars	0.3724	-0.4413	6	2477	789.1647
Suicide Risk and Prevention Strategies	0.6185	0.3848	3	2477	377.7395
Synthesis and Reactions of Heterocycles	-0.041	-0.6194	7	2477	612.1515
Detection and Decontamination of Chemical Warfare Agents	-0.1787	-0.3893	7	2477	828.4682
Advanced Image Denoising and Restoration Techniques	-0.9697	0.2118	4	2477	446.5201
Superconducting Devices for Photon Detection	-1.0534	-0.1952	2	2477	459.4144
Development and Testing of Superconducting Magnets	-1.1338	-0.1205	2	2477	439.5383
Supercritical CO2 in Chemical Engineering	-0.5244	-0.5361	2	2477	445.4452
Heat Transfer in Supercritical Fluids	-0.902	-0.2338	2	2477	148.4884
